Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2288,Abakar Sylla,ci CIV,DF,Strasbourg,fr Ligue 1,21-040,2002,11.6,41,17,24,13,4,24,29,82.8,5,23,5,18,17,58,47,1,Matches
2289,Dembo Sylla,gn GUI,DF,Lorient,fr Ligue 1,21-085,2002,0.5,1,1,0,1,0,0,0,,0,0,0,0,1,2,2,0,Matches
2290,Issiaga Sylla,gn GUI,DF,Montpellier,fr Ligue 1,30-033,1994,8,15,9,9,4,2,8,18,44.4,10,5,1,4,11,26,20,0,Matches
2291,Mamadou Sylla,sn SEN,"FW,MF",Alavés,es La Liga,29-320,1994,0.2,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,Matches
2292,Attila Szalai,hu HUN,DF,Hoffenheim,de Bundesliga,26-014,1998,3.2,3,1,3,0,0,1,4,25,3,6,2,4,1,4,7,0,Matches
2293,Attila Szalai,hu HUN,DF,Freiburg,de Bundesliga,26-014,1998,0.2,0,0,0,0,0,0,1,0,1,3,1,2,0,0,0,1,Matches
2294,Wojciech Szczęsny,pl POL,GK,Juventus,it Serie A,33-291,1990,20,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,1,Matches
2295,Dominik Szoboszlai,hu HUN,MF,Liverpool,eng Premier League,23-101,2000,18.4,29,18,10,11,8,15,44,34.1,29,32,2,30,11,40,16,1,Matches
2296,Przemysław Szymiński,pl POL,MF,Frosinone,it Serie A,29-224,1994,0.1,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,Matches
2297,Alexander Sørloth,no NOR,FW,Villarreal,es La Liga,28-060,1995,14.9,4,3,0,1,3,2,5,40,3,7,3,4,0,4,17,0,Matches
2298,Musa Al-Taamari,jo JOR,FW,Montpellier,fr Ligue 1,26-238,1997,14.1,16,14,8,3,5,7,16,43.8,9,15,1,14,3,19,5,0,Matches
2299,Nicolás Tagliafico,ar ARG,DF,Lyon,fr Ligue 1,31-156,1992,14.7,38,24,17,17,4,18,32,56.3,14,13,4,9,10,48,23,0,Matches
2300,Jonathan Tah,de GER,DF,Leverkusen,de Bundesliga,27-357,1996,15.5,15,8,8,6,1,4,12,33.3,8,18,15,3,8,23,63,1,Matches
2301,Montassar Talbi,tn TUN,DF,Lorient,fr Ligue 1,25-253,1998,18,27,14,17,9,1,13,21,61.9,8,28,18,10,25,52,78,0,Matches
2302,Adrien Tameze,cm CMR,"DF,MF",Torino,it Serie A,29-364,1994,14.7,18,12,5,11,2,7,20,35,13,16,7,9,35,53,20,1,Matches
2303,Renato Tapia,pe PER,MF,Celta Vigo,es La Liga,28-190,1995,10.1,30,21,13,15,2,8,17,47.1,9,19,4,15,15,45,28,0,Matches
2304,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,25-001,1999,13,17,13,7,9,1,6,9,66.7,3,8,5,3,8,25,35,2,Matches
2305,Matt Targett,eng ENG,DF,Newcastle Utd,eng Premier League,28-138,1995,0.9,2,0,1,1,0,1,1,100,0,1,0,1,0,2,2,0,Matches
2306,Oussama Targhalline,ma MAR,MF,Le Havre,fr Ligue 1,21-259,2002,4.2,6,3,6,0,0,4,7,57.1,3,6,2,4,6,12,6,0,Matches
2307,James Tarkowski,eng ENG,DF,Everton,eng Premier League,31-076,1992,22,31,21,23,8,0,12,23,52.2,11,44,31,13,37,68,102,2,Matches
2308,César Tárrega,es ESP,DF,Valencia,es La Liga,21-342,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
2309,Nuno Tavares,pt POR,DF,Nott'ham Forest,eng Premier League,24-008,2000,2.1,2,2,2,0,0,2,3,66.7,1,3,0,3,0,2,7,0,Matches
2310,Marcus Tavernier,eng ENG,FW,Bournemouth,eng Premier League,24-318,1999,15,34,22,17,14,3,17,32,53.1,15,18,1,17,4,38,15,0,Matches
2311,Elayis Tavsan,nl NED,"MF,FW",Hellas Verona,it Serie A,22-279,2001,0.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Matches
2312,Charlie Taylor,eng ENG,DF,Burnley,eng Premier League,30-138,1993,16,26,14,13,12,1,12,24,50,12,19,7,12,15,41,53,0,Matches
2313,Loum Tchaouna,fr FRA,"MF,FW",Salernitana,it Serie A,20-148,2003,9.5,9,3,2,6,1,5,12,41.7,7,9,0,9,2,11,11,1,Matches
2314,Jackson Tchatchoua,be BEL,DF,Hellas Verona,it Serie A,22-142,2001,10.4,22,16,17,4,1,13,26,50,13,12,5,7,11,33,32,1,Matches
2315,Enzo Tchato,cm CMR,"DF,MF",Montpellier,fr Ligue 1,21-072,2002,3.6,8,5,7,1,0,3,8,37.5,5,3,2,1,4,12,10,0,Matches
2316,Aurélien Tchouaméni,fr FRA,"MF,DF",Real Madrid,es La Liga,24-007,2000,13,23,14,14,8,1,5,10,50,5,14,8,6,19,42,25,0,Matches
2317,Mathys Tel,fr FRA,"FW,MF",Bayern Munich,de Bundesliga,18-282,2005,3.7,2,0,0,1,1,0,0,,0,7,0,7,3,5,4,0,Matches
2318,Nathan Tella,ng NGA,DF,Leverkusen,de Bundesliga,24-213,1999,1.8,4,2,3,1,0,2,2,100,0,3,0,3,1,5,1,0,Matches
2319,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,27-347,1996,4.5,10,7,9,1,0,6,10,60,4,4,0,4,3,13,28,0,Matches
2320,Arnau Tenas,es ESP,GK,Paris S-G,fr Ligue 1,22-249,2001,2.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2321,Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,31-279,1992,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,Matches
2322,Filippo Terracciano,it ITA,DF,Hellas Verona,it Serie A,20-360,2003,14.4,30,19,23,6,1,17,31,54.8,14,24,6,18,20,50,17,0,Matches
2323,Filippo Terracciano,it ITA,FW,Milan,it Serie A,20-360,2003,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,Matches
2324,Pietro Terracciano,it ITA,GK,Fiorentina,it Serie A,33-332,1990,20,0,0,0,0,0,0,1,0,1,1,0,1,0,0,5,0,Matches
2325,Ramón Terrats,es ESP,MF,Villarreal,es La Liga,23-108,2000,6.9,9,6,2,6,1,1,8,12.5,7,6,0,6,3,12,4,0,Matches
2326,Martin Terrier,fr FRA,"FW,MF",Rennes,fr Ligue 1,26-336,1997,6.9,4,2,1,2,1,1,6,16.7,5,9,1,8,4,8,8,0,Matches
2327,Kenny Tete,nl NED,DF,Fulham,eng Premier League,28-117,1995,7.4,20,14,14,5,1,9,16,56.3,7,7,3,4,16,36,31,0,Matches
2328,Benjamin Tetteh,gh GHA,"FW,MF",Metz,fr Ligue 1,26-208,1997,2.8,6,6,1,5,0,4,7,57.1,3,0,0,0,0,6,1,0,Matches
2329,Teddy Teuma,mt MLT,MF,Reims,fr Ligue 1,30-126,1993,14.6,35,27,10,16,9,18,38,47.4,20,17,2,15,12,47,4,0,Matches
2330,Florian Thauvin,fr FRA,FW,Udinese,it Serie A,31-008,1993,10.5,5,2,2,2,1,4,12,33.3,8,4,0,4,3,8,1,0,Matches
2331,Arthur Theate,be BEL,DF,Rennes,fr Ligue 1,23-254,2000,15.4,15,9,10,4,1,12,19,63.2,7,23,14,9,22,37,57,1,Matches
2332,Norman Theuerkauf,de GER,"MF,DF",Heidenheim,de Bundesliga,37-010,1987,8.6,16,8,9,5,2,9,15,60,6,11,4,7,10,26,12,0,Matches
2333,Malick Thiaw,de GER,DF,Milan,it Serie A,22-179,2001,10.3,13,11,5,8,0,6,11,54.5,5,16,7,9,7,20,31,0,Matches
2334,Jan Thielmann,de GER,"FW,MF",Köln,de Bundesliga,21-253,2002,7.8,14,8,8,5,1,5,12,41.7,7,21,2,19,4,18,14,0,Matches
2335,Denis Thomalla,de GER,"MF,FW",Heidenheim,de Bundesliga,31-171,1992,3.9,6,4,2,4,0,5,9,55.6,4,2,1,1,3,9,8,0,Matches
2336,Luke Thomas,eng ENG,DF,Sheffield Utd,eng Premier League,22-238,2001,10.2,20,9,13,6,1,8,14,57.1,6,23,5,18,10,30,27,0,Matches
2337,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,30-055,1993,10.2,17,8,4,10,3,8,26,30.8,18,10,0,10,7,24,9,0,Matches
2338,Morten Thorsby,no NOR,MF,Genoa,it Serie A,27-274,1996,7.6,11,7,5,5,1,5,9,55.6,4,13,2,11,4,15,9,0,Matches
2339,Kristian Thorstvedt,no NOR,MF,Sassuolo,it Serie A,24-327,1999,13.1,16,6,3,11,2,7,16,43.8,9,13,5,8,10,26,20,0,Matches
2340,Khéphren Thuram,fr FRA,MF,Nice,fr Ligue 1,22-314,2001,10.8,16,13,3,10,3,9,19,47.4,10,10,4,6,6,22,13,0,Matches
2341,Marcus Thuram,fr FRA,FW,Inter,it Serie A,26-181,1997,17.8,14,10,7,5,2,1,7,14.3,6,16,3,13,4,18,9,0,Matches
2342,Cheikh Tidiane Sabaly,sn SEN,"FW,MF",Metz,fr Ligue 1,24-336,1999,12.3,34,16,19,10,5,15,38,39.5,23,16,2,14,8,42,11,0,Matches
2343,Youri Tielemans,be BEL,"MF,FW",Aston Villa,eng Premier League,26-272,1997,7.3,16,7,7,9,0,7,16,43.8,9,11,0,11,7,23,4,0,Matches
2344,Kieran Tierney,sct SCO,DF,Real Sociedad,es La Liga,26-243,1997,8.7,27,19,12,14,1,14,21,66.7,7,14,5,9,9,36,26,0,Matches
2345,Phillip Tietz,de GER,FW,Augsburg,de Bundesliga,26-209,1997,14.2,10,5,6,3,1,3,8,37.5,5,11,1,10,5,15,24,0,Matches
2346,Steffen Tigges,de GER,"FW,MF",Köln,de Bundesliga,25-187,1998,4.4,2,1,1,0,1,0,0,,0,2,1,1,1,3,4,0,Matches
2347,Antonio Tikvić,hr CRO,DF,Udinese,it Serie A,19-288,2004,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2348,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,22-231,2001,0.5,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,Matches
2349,Jean-Clair Todibo,fr FRA,DF,Nice,fr Ligue 1,24-035,1999,14.6,31,14,15,11,5,19,35,54.3,16,22,9,13,19,50,49,0,Matches
2350,Harry Toffolo,eng ENG,DF,Nott'ham Forest,eng Premier League,28-168,1995,11.2,18,8,14,4,0,10,16,62.5,6,21,9,12,11,29,34,0,Matches
2351,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,19-176,2004,3,7,5,6,1,0,5,9,55.6,4,7,1,6,1,8,5,0,Matches
2352,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,29-184,1994,11.6,23,15,6,9,8,10,24,41.7,14,15,3,12,7,30,11,0,Matches
2353,Jeremy Toljan,de GER,DF,Sassuolo,it Serie A,29-179,1994,17.9,10,7,6,3,1,7,13,53.8,6,16,4,12,10,20,41,1,Matches
2354,Rafael Tolói,it ITA,DF,Atalanta,it Serie A,33-116,1990,4.8,6,2,3,1,2,3,6,50,3,1,0,1,7,13,15,0,Matches
2355,Raúl de Tomás,es ESP,FW,Rayo Vallecano,es La Liga,29-109,1994,9,7,3,3,2,2,2,5,40,3,1,0,1,1,8,5,0,Matches
2356,Tiago Tomás,pt POR,"FW,MF",Wolfsburg,de Bundesliga,21-232,2002,7.4,4,1,3,0,1,1,5,20,4,10,0,10,2,6,6,0,Matches
2357,Takehiro Tomiyasu,jp JPN,DF,Arsenal,eng Premier League,25-090,1998,7,11,5,9,2,0,6,9,66.7,3,3,1,2,10,21,19,0,Matches
2358,James Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,34-311,1989,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,Matches
2359,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,26-046,1997,15.4,30,19,22,6,2,15,24,62.5,9,23,16,7,19,49,50,1,Matches
2360,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,23-271,2000,4.9,7,7,4,2,1,3,9,33.3,6,3,0,3,2,9,4,0,Matches
2361,Ivan Toney,eng ENG,FW,Brentford,eng Premier League,27-324,1996,2,4,2,0,1,3,1,3,33.3,2,0,0,0,1,5,4,0,Matches
2362,Pablo Torre,es ESP,"MF,FW",Girona,es La Liga,20-306,2003,4.9,3,0,0,3,0,2,8,25,6,7,2,5,3,6,5,1,Matches
2363,Raúl Torrente,es ESP,DF,Granada,es La Liga,22-145,2001,11.5,24,15,17,7,0,16,20,80,4,13,8,5,9,33,51,2,Matches
2364,Ferrán Torres,es ESP,FW,Barcelona,es La Liga,23-339,2000,10.4,7,5,1,4,2,5,14,35.7,9,5,0,5,3,10,4,0,Matches
2365,Óliver Torres,es ESP,MF,Sevilla,es La Liga,29-085,1994,9.7,18,9,9,6,3,10,30,33.3,20,19,1,18,1,19,2,0,Matches
2366,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,27-018,1997,16.9,17,10,10,6,1,9,20,45,11,15,6,9,8,25,39,0,Matches
2367,Lucas Torró,es ESP,MF,Osasuna,es La Liga,29-199,1994,12.3,14,9,6,5,3,5,16,31.3,11,4,1,3,23,37,23,0,Matches
2368,Fabio Torsiello,it ITA,"FW,DF",Darmstadt 98,de Bundesliga,19-001,2005,0.3,0,0,0,0,0,0,4,0,4,1,0,1,0,0,0,0,Matches
2369,Ahmed Touba,dz ALG,DF,Lecce,it Serie A,25-328,1998,2.3,4,3,2,2,0,2,2,100,0,4,3,1,4,8,15,0,Matches
2370,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,29-337,1994,14,29,20,15,12,2,19,38,50,19,17,4,13,15,44,16,0,Matches
2371,Souleymane Touré,fr FRA,DF,Lorient,fr Ligue 1,20-312,2003,12,17,8,11,6,0,6,9,66.7,3,21,14,7,24,41,55,1,Matches
2372,Lucas Tousart,fr FRA,MF,Union Berlin,de Bundesliga,26-280,1997,5.4,10,6,4,5,1,5,10,50,5,7,3,4,2,12,9,0,Matches
2373,Andros Townsend,eng ENG,"MF,FW",Luton Town,eng Premier League,32-202,1991,7.8,14,11,6,1,7,10,18,55.6,8,10,0,10,4,18,4,0,Matches
2374,James Trafford,eng ENG,GK,Burnley,eng Premier League,21-116,2002,22,2,1,2,0,0,2,2,100,0,0,0,0,1,3,15,1,Matches
2375,Adama Traoré,es ESP,"FW,DF",Fulham,eng Premier League,28-009,1996,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,Matches
2376,Bertrand Traoré,bf BFA,"DF,FW",Aston Villa,eng Premier League,28-150,1995,0.1,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,Matches
2377,Boubacar Traoré,ml MLI,MF,Wolves,eng Premier League,22-167,2001,4.3,13,10,7,5,1,3,8,37.5,5,7,1,6,3,16,4,0,Matches
2378,Chaka Traorè,ci CIV,FW,Milan,it Serie A,19-042,2004,0.2,2,1,2,0,0,1,2,50,1,1,1,0,0,2,0,0,Matches
2379,Hamari Traoré,ml MLI,DF,Real Sociedad,es La Liga,32-007,1992,16.4,30,15,17,11,2,17,32,53.1,15,14,4,10,14,44,35,0,Matches
2380,Ismaël Traoré,ci CIV,DF,Metz,fr Ligue 1,37-169,1986,15,11,8,6,5,0,6,15,40,9,23,13,10,19,30,54,0,Matches
2381,Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,25-364,1998,15.3,36,21,22,10,4,18,31,58.1,13,15,3,12,22,58,28,1,Matches
2382,Kevin Trapp,de GER,GK,Eint Frankfurt,de Bundesliga,33-210,1990,18,0,0,0,0,0,0,0,,0,0,0,0,1,1,9,1,Matches
2383,Óscar Trejo,ar ARG,"FW,MF",Rayo Vallecano,es La Liga,35-283,1988,9.1,19,11,8,6,5,9,13,69.2,4,9,1,8,3,22,7,0,Matches
2384,Mike Trésor,be BEL,"FW,MF",Burnley,eng Premier League,24-251,1999,4.5,10,6,9,1,0,8,17,47.1,9,5,0,5,1,11,1,0,Matches
2385,Manu Trigueros,es ESP,MF,Villarreal,es La Liga,32-109,1991,2,5,4,5,0,0,2,5,40,3,1,1,0,2,7,5,0,Matches
2386,Christopher Trimmel,at AUT,"DF,MF",Union Berlin,de Bundesliga,36-344,1987,10.4,11,9,4,7,0,6,16,37.5,10,7,1,6,9,20,27,0,Matches
2387,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,33-137,1990,19.5,44,21,25,11,8,29,62,46.8,33,32,8,24,22,66,43,3,Matches
2388,Leandro Trossard,be BEL,"FW,MF",Arsenal,eng Premier League,29-061,1994,8.3,11,6,4,5,2,4,10,40,6,15,0,15,6,17,2,0,Matches
2389,Adrien Truffert,fr FRA,DF,Rennes,fr Ligue 1,22-075,2001,14.2,26,16,15,6,5,16,23,69.6,7,17,3,14,10,36,28,0,Matches
2390,Auston Trusty,us USA,DF,Sheffield Utd,eng Premier League,25-175,1998,15,35,23,22,10,3,14,27,51.9,13,19,12,7,13,48,80,2,Matches
2391,Kostas Tsimikas,gr GRE,DF,Liverpool,eng Premier League,27-267,1996,7.4,19,13,9,6,4,9,15,60,6,9,1,8,6,25,10,0,Matches
2392,Viktor Tsyhankov,ua UKR,"MF,DF",Girona,es La Liga,26-080,1997,12.6,15,10,5,5,5,10,18,55.6,8,10,0,10,4,19,12,0,Matches
2393,Stefano Turati,it ITA,GK,Frosinone,it Serie A,22-151,2001,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,2,Matches
2394,Matt Turner,us USA,GK,Nott'ham Forest,eng Premier League,29-224,1994,17,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,4,Matches
2395,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,22-003,2002,8.3,13,8,4,7,2,5,12,41.7,7,6,2,4,2,15,8,0,Matches
2396,Tuta,br BRA,DF,Eint Frankfurt,de Bundesliga,24-214,1999,17,38,21,23,11,4,26,38,68.4,12,13,6,7,24,62,68,0,Matches
2397,Destiny Udogie,it ITA,DF,Tottenham,eng Premier League,21-067,2002,17.7,50,26,32,10,8,18,34,52.9,16,20,6,14,25,75,57,4,Matches
2398,Matthieu Udol,fr FRA,DF,Metz,fr Ligue 1,27-320,1996,17,25,18,18,4,3,16,25,64,9,36,11,25,26,51,63,0,Matches
2399,Manuel Ugarte Ribeiro,uy URU,MF,Paris S-G,fr Ligue 1,22-298,2001,12.8,52,32,14,28,10,23,54,42.6,31,13,3,10,23,75,15,1,Matches
2400,Lesley Ugochukwu,fr FRA,MF,Chelsea,eng Premier League,19-314,2004,3,12,9,3,8,1,3,8,37.5,5,5,2,3,1,13,3,0,Matches
2401,Lukas Ullrich,de GER,DF,M'Gladbach,de Bundesliga,19-324,2004,0.2,1,0,1,0,0,1,3,33.3,2,0,0,0,0,1,1,0,Matches
2402,Sven Ulreich,de GER,GK,Bayern Munich,de Bundesliga,35-184,1988,8,1,0,1,0,0,1,1,100,0,0,0,0,0,1,3,2,Matches
2403,Samuel Umtiti,fr FRA,DF,Lille,fr Ligue 1,30-081,1993,2.1,1,1,0,1,0,1,4,25,3,0,0,0,2,3,4,0,Matches
2404,Enes Ünal,tr TUR,"FW,MF",Getafe,es La Liga,26-269,1997,1.6,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,Matches
2405,Deniz Undav,de GER,FW,Stuttgart,de Bundesliga,27-199,1996,11.6,16,5,4,5,7,3,8,37.5,5,8,0,8,4,20,4,0,Matches
2406,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,25-099,1998,14.2,26,15,15,10,1,13,24,54.2,11,10,4,6,12,38,38,1,Matches
2407,Kacper Urbanski,pl POL,FW,Bologna,it Serie A,19-149,2004,4.4,7,3,1,6,0,3,5,60,2,7,0,7,2,9,6,0,Matches
2408,Mark Uth,de GER,"MF,FW",Köln,de Bundesliga,32-163,1991,2.9,6,3,2,3,1,2,9,22.2,7,5,0,5,1,7,1,0,Matches
2409,Myrto Uzuni,al ALB,"FW,MF",Granada,es La Liga,28-248,1995,18.1,11,9,3,6,2,5,23,21.7,18,14,2,12,1,12,5,0,Matches
2410,Josha Vagnoman,de GER,"DF,FW",Stuttgart,de Bundesliga,23-054,2000,5.8,9,5,3,6,0,5,14,35.7,9,6,3,3,1,10,7,0,Matches
2411,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,29-167,1994,18.6,62,38,25,33,4,25,54,46.3,29,38,8,30,19,81,30,1,Matches
2412,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,28-054,1995,17.9,25,15,16,8,1,13,21,61.9,8,22,10,12,23,48,73,1,Matches
2413,Jesús Vallejo,es ESP,DF,Granada,es La Liga,27-029,1997,1.2,3,1,1,2,0,2,2,100,0,3,2,1,0,3,1,1,Matches
2414,Álvaro Vallés,es ESP,GK,Las Palmas,es La Liga,26-193,1997,22,2,1,2,0,0,2,6,33.3,4,0,0,0,0,2,33,1,Matches
2415,Federico Valverde,uy URU,MF,Real Madrid,es La Liga,25-196,1998,19.5,30,21,14,10,6,16,24,66.7,8,19,2,17,28,58,21,0,Matches
2416,Kévin Van Den Kerkhof,dz ALG,FW,Metz,fr Ligue 1,27-326,1996,9.8,22,16,8,9,5,9,21,42.9,12,10,2,8,4,26,13,1,Matches
2417,Siebe Van Der Heyden,be BEL,DF,Mallorca,es La Liga,25-249,1998,3.2,9,2,7,2,0,4,6,66.7,2,1,1,0,7,16,12,0,Matches
2418,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,32-210,1991,19.3,26,13,16,7,3,8,8,100,0,29,21,8,26,52,87,0,Matches
2419,Vanderson,br BRA,DF,Monaco,fr Ligue 1,22-227,2001,12,40,26,14,17,9,19,46,41.3,27,19,1,18,20,60,21,1,Matches
2420,Raphaël Varane,fr FRA,DF,Manchester Utd,eng Premier League,30-284,1993,8.8,11,6,4,6,1,5,8,62.5,3,8,6,2,9,20,54,0,Matches
2421,Ruben Vargas,ch SUI,"MF,FW",Augsburg,de Bundesliga,25-182,1998,10.6,8,3,2,4,2,5,13,38.5,8,11,3,8,3,11,11,0,Matches
2422,Johan Vásquez,mx MEX,DF,Genoa,it Serie A,25-104,1998,17.3,33,20,27,6,0,26,35,74.3,9,29,10,19,27,60,61,0,Matches
2423,José Luis García Vayá,es ESP,MF,Valencia,es La Liga,25-176,1998,21.7,49,34,21,23,5,24,44,54.5,20,25,7,18,26,75,42,0,Matches
2424,Jesus Vazquez,es ESP,"DF,MF",Valencia,es La Liga,21-032,2003,2.7,7,2,5,1,1,4,5,80,1,5,0,5,0,7,4,0,Matches
2425,Kevin Vázquez,es ESP,DF,Celta Vigo,es La Liga,30-317,1993,6.9,15,13,7,7,1,12,18,66.7,6,11,3,8,4,19,25,0,Matches
2426,Lucas Vázquez,es ESP,DF,Real Madrid,es La Liga,32-217,1991,6.4,14,11,9,5,0,5,7,71.4,2,11,1,10,6,20,16,0,Matches
2427,Matías Vecino,uy URU,MF,Lazio,it Serie A,32-163,1991,4.7,7,5,1,6,0,3,8,37.5,5,7,3,4,4,11,6,0,Matches
2428,Gabriel Veiga,es ESP,FW,Celta Vigo,es La Liga,21-252,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2429,Alejo Véliz,ar ARG,FW,Tottenham,eng Premier League,20-137,2003,0.6,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
2430,Miloš Veljković,rs SRB,DF,Werder Bremen,de Bundesliga,28-130,1995,12.2,18,9,9,8,1,11,20,55,9,15,10,5,5,23,30,0,Matches
2431,Joël Veltman,nl NED,DF,Brighton,eng Premier League,32-019,1992,10.2,27,22,13,11,3,17,28,60.7,11,12,6,6,12,39,32,1,Matches
2432,Micky van de Ven,nl NED,DF,Tottenham,eng Premier League,22-290,2001,12.5,21,13,14,5,2,10,14,71.4,4,9,6,3,5,26,40,0,Matches
2433,Lorenzo Venuti,it ITA,"DF,FW",Lecce,it Serie A,28-297,1995,1.3,1,1,1,0,0,1,1,100,0,3,2,1,2,3,5,0,Matches
2434,Bart Verbruggen,nl NED,GK,Brighton,eng Premier League,21-169,2002,9,1,1,1,0,0,1,1,100,0,0,0,0,0,1,2,2,Matches
2435,Simone Verdi,it ITA,FW,Torino,it Serie A,31-206,1992,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2436,Jordan Veretout,fr FRA,MF,Marseille,fr Ligue 1,30-339,1993,14.6,26,16,15,8,3,12,24,50,12,16,4,12,8,34,19,0,Matches
2437,Arthur Vermeeren,be BEL,MF,Atlético Madrid,es La Liga,18-361,2005,0.5,1,0,0,1,0,0,0,,0,3,0,3,2,3,0,0,Matches
2438,Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,30-258,1993,12.2,25,12,6,17,2,12,33,36.4,21,11,3,8,19,44,23,1,Matches
2439,Guglielmo Vicario,it ITA,GK,Tottenham,eng Premier League,27-119,1996,22,0,0,0,0,0,0,1,0,1,0,0,0,0,0,20,2,Matches
2440,Carlos Vicente,es ESP,"FW,MF",Alavés,es La Liga,24-286,1999,3.2,6,2,3,3,0,5,8,62.5,3,0,0,0,1,7,2,0,Matches
2441,Nacho Vidal,es ESP,"DF,FW",Osasuna,es La Liga,29-010,1995,1.1,5,4,2,2,1,2,5,40,3,2,0,2,0,5,6,0,Matches
2442,Nacho Vidal,es ESP,DF,Mallorca,es La Liga,29-010,1995,0.4,1,1,1,0,0,1,1,100,0,1,0,1,0,1,1,0,Matches
2443,Fabio Vieira,pt POR,MF,Arsenal,eng Premier League,23-249,2000,2.7,3,2,2,0,1,3,3,100,0,0,0,0,2,5,1,0,Matches
2444,Jonathan Viera,es ESP,"MF,FW",Las Palmas,es La Liga,34-105,1989,6.9,6,3,1,2,3,1,9,11.1,8,0,0,0,0,6,1,0,Matches
2445,Samuele Vignato,it ITA,"MF,FW",Monza,it Serie A,19-344,2004,3.8,6,4,2,3,1,2,3,66.7,1,2,0,2,1,7,1,0,Matches
2446,Oscar Vilhelmsson,se SWE,"FW,MF",Darmstadt 98,de Bundesliga,20-124,2003,5.8,7,3,0,4,3,3,3,100,0,7,2,5,1,8,4,0,Matches
2447,Asier Villalibre,es ESP,FW,Athletic Club,es La Liga,26-126,1997,3.1,1,1,0,0,1,1,1,100,0,1,0,1,0,1,4,0,Matches
2448,Gonzalo Villar,es ESP,MF,Granada,es La Liga,25-317,1998,13.3,36,23,18,14,4,17,28,60.7,11,25,8,17,5,41,19,0,Matches
2449,Iván Villar,es ESP,GK,Celta Vigo,es La Liga,26-209,1997,9.3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,Matches
2450,Matías Viña,uy URU,DF,Sassuolo,it Serie A,26-086,1997,11.3,34,21,22,7,5,20,36,55.6,16,12,2,10,9,43,34,0,Matches
2451,Rúben Vinagre,pt POR,DF,Hellas Verona,it Serie A,24-300,1999,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2452,Carlos Vinícius,br BRA,FW,Fulham,eng Premier League,28-315,1995,3.5,3,2,0,1,2,0,4,0,4,4,0,4,0,3,1,0,Matches
2453,Nicolas Viola,it ITA,"MF,FW",Cagliari,it Serie A,34-114,1989,9.8,9,7,2,5,2,5,13,38.5,8,6,0,6,2,11,5,0,Matches
2454,Alan Virginius,fr FRA,FW,Lille,fr Ligue 1,21-031,2003,0.8,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,Matches
2455,Alan Virginius,fr FRA,MF,Clermont Foot,fr Ligue 1,21-031,2003,0.8,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,Matches
